,DISTANCE,UNIQUE_CARRIER,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME
5010,300,YX,DEN,"Denver, CO",RAP,"Rapid City, SD"
5011,300,LF,OAK,"Oakland, CA",CEC,"Crescent City, CA"
5012,300,LF,CEC,"Crescent City, CA",OAK,"Oakland, CA"
5013,300,OO,MQT,"Marquette, MI",MSP,"Minneapolis, MN"
5014,300,OO,MSP,"Minneapolis, MN",MQT,"Marquette, MI"
5015,300,OO,ATL,"Atlanta, GA",GNV,"Gainesville, FL"
5016,300,OO,GNV,"Gainesville, FL",ATL,"Atlanta, GA"
5017,300,DL,AHN,"Athens, GA",GNV,"Gainesville, FL"
5018,300,DL,GNV,"Gainesville, FL",AHN,"Athens, GA"
5019,300,5Y,LCK,"Columbus, OH",ORD,"Chicago, IL"
5020,300,09Q,MGE,"Marietta, GA",GSO,"Greensboro/High Point, NC"
5021,300,09Q,NKX,"San Diego, CA",PHX,"Phoenix, AZ"
5022,300,09Q,GSO,"Greensboro/High Point, NC",MGE,"Marietta, GA"
5023,300,FX,ORD,"Chicago, IL",LCK,"Columbus, OH"
5024,300,09Q,ROC,"Rochester, NY",ACY,"Atlantic City, NJ"
5025,300,DL,CAE,"Columbia, SC",GNV,"Gainesville, FL"
5026,300,DL,GNV,"Gainesville, FL",CAE,"Columbia, SC"
5027,300,27Q,PLN,"Pellston, MI",MDW,"Chicago, IL"
5028,300,27Q,MDW,"Chicago, IL",PLN,"Pellston, MI"
5029,300,OO,RKS,"Rock Springs, WY",COS,"Colorado Springs, CO"
5030,300,7S,FVQ,"Donlin Creek Mine, AK",PAQ,"Palmer, AK"
5031,300,FX,BMI,"Bloomington/Normal, IL",RST,"Rochester, MN"
5032,300,04Q,AUG,"Augusta/Waterville, ME",HPN,"White Plains, NY"
5033,300,04Q,HPN,"White Plains, NY",AUG,"Augusta/Waterville, ME"
5034,300,8V,FAI,"Fairbanks, AK",SHG,"Shungnak, AK"
5035,300,8V,SHG,"Shungnak, AK",FAI,"Fairbanks, AK"
5036,300,04Q,CHO,"Charlottesville, VA",TEB,"Teterboro, NJ"
5037,300,04Q,TEB,"Teterboro, NJ",CHO,"Charlottesville, VA"
5038,300,LF,ECP,"Panama City, FL",HSV,"Huntsville, AL"
5039,300,LF,HSV,"Huntsville, AL",ECP,"Panama City, FL"
5040,301,9E,BUF,"Buffalo, NY",JFK,"New York, NY"
5041,301,9E,JFK,"New York, NY",BUF,"Buffalo, NY"
5042,301,AX,INT,"Winston-Salem, NC",PIT,"Pittsburgh, PA"
5043,301,EV,IAH,"Houston, TX",LRD,"Laredo, TX"
5044,301,EV,LRD,"Laredo, TX",IAH,"Houston, TX"
5045,301,OO,DTW,"Detroit, MI",SCE,"State College, PA"
5046,301,OO,SCE,"State College, PA",DTW,"Detroit, MI"
5047,301,3EQ,SAF,"Santa Fe, NM",BJC,"Broomfield, CO"
5048,301,8V,RLU,"Bornite/Ruby Creek, AK",FAI,"Fairbanks, AK"
5049,301,8V,FAI,"Fairbanks, AK",RLU,"Bornite/Ruby Creek, AK"
5050,301,H6,PIZ,"Point Lay, AK",AKP,"Anaktuvuk Pass, AK"
5051,301,H6,AKP,"Anaktuvuk Pass, AK",PIZ,"Point Lay, AK"
5052,301,KLQ,GDC,"Greenville, SC",SDF,"Louisville, KY"
5053,301,OO,GJT,"Grand Junction, CO",ABQ,"Albuquerque, NM"
5054,301,09Q,AEX,"Alexandria, LA",FTW,"Dallas/Fort Worth, TX"
5055,301,WN,MCO,"Orlando, FL",ECP,"Panama City, FL"
5056,302,OO,MOB,"Mobile, AL",ATL,"Atlanta, GA"
5057,302,OO,ATL,"Atlanta, GA",MOB,"Mobile, AL"
5058,302,H6,NUL,"Nulato, AK",FAI,"Fairbanks, AK"
5059,302,WN,HOU,"Houston, TX",MSY,"New Orleans, LA"
5060,302,WN,MSY,"New Orleans, LA",HOU,"Houston, TX"
5061,302,8V,FAI,"Fairbanks, AK",NUL,"Nulato, AK"
5062,302,AN,MRY,"Monterey, CA",SNA,"Santa Ana, CA"
5063,302,AN,SNA,"Santa Ana, CA",MRY,"Monterey, CA"
5064,302,3EQ,GFK,"Grand Forks, ND",FSD,"Sioux Falls, SD"
5065,302,X9,AEX,"Alexandria, LA",AFW,"Dallas/Fort Worth, TX"
5066,302,X9,AFW,"Dallas/Fort Worth, TX",AEX,"Alexandria, LA"
5067,302,AMQ,YIP,"Detroit, MI",MSN,"Madison, WI"
5068,302,SY,DBQ,"Dubuque, IA",FWA,"Fort Wayne, IN"
5069,302,09Q,CHS,"Charleston, SC",TYS,"Knoxville, TN"
5070,302,SY,FWA,"Fort Wayne, IN",DBQ,"Dubuque, IA"
5071,303,AX,DEN,"Denver, CO",SAF,"Santa Fe, NM"
5072,303,AX,SAF,"Santa Fe, NM",DEN,"Denver, CO"
5073,303,AX,GSO,"Greensboro/High Point, NC",PIT,"Pittsburgh, PA"
5074,303,AX,PIT,"Pittsburgh, PA",GSO,"Greensboro/High Point, NC"
5075,303,OO,HIB,"Hibbing, MN",GRB,"Green Bay, WI"
5076,303,09Q,CKB,"Clarksburg/Fairmont, WV",ACY,"Atlantic City, NJ"
5077,303,MQ,ORD,"Chicago, IL",MQT,"Marquette, MI"
5078,303,MQ,MQT,"Marquette, MI",ORD,"Chicago, IL"
5079,303,G4,LCK,"Columbus, OH",AVL,"Asheville, NC"
5080,303,09Q,LBB,"Lubbock, TX",ACT,"Waco, TX"
5081,303,09Q,ACT,"Waco, TX",LBB,"Lubbock, TX"
5082,304,YX,LEX,"Lexington, KY",ATL,"Atlanta, GA"
5083,304,YX,ATL,"Atlanta, GA",LEX,"Lexington, KY"
5084,304,5X,CLE,"Cleveland, OH",SDF,"Louisville, KY"
5085,304,5X,DFW,"Dallas/Fort Worth, TX",LIT,"Little Rock, AR"
5086,304,U7,SDF,"Louisville, KY",YIP,"Detroit, MI"
5087,304,U7,YIP,"Detroit, MI",SDF,"Louisville, KY"
5088,304,F9,SAN,"San Diego, CA",PHX,"Phoenix, AZ"
5089,304,F9,PHX,"Phoenix, AZ",SAN,"San Diego, CA"
5090,304,MQ,LIT,"Little Rock, AR",DFW,"Dallas/Fort Worth, TX"
5091,304,5X,SDF,"Louisville, KY",CLE,"Cleveland, OH"
5092,304,5X,PHX,"Phoenix, AZ",SBD,"San Bernardino, CA"
5093,304,09Q,UTM,"Tunica, MS",GPT,"Gulfport/Biloxi, MS"
5094,304,G4,SAV,"Savannah, GA",PIE,"St. Petersburg, FL"
5095,305,9E,CHO,"Charlottesville, VA",LGA,"New York, NY"
5096,305,9E,LGA,"New York, NY",CHO,"Charlottesville, VA"
5097,305,EV,MSY,"New Orleans, LA",IAH,"Houston, TX"
5098,305,UA,IAH,"Houston, TX",MSY,"New Orleans, LA"
5099,305,OO,DEN,"Denver, CO",EAR,"Kearney, NE"
5100,305,OO,EAR,"Kearney, NE",DEN,"Denver, CO"
5101,305,09Q,ACY,"Atlantic City, NJ",PGV,"Greenville, NC"
5102,305,09Q,PGV,"Greenville, NC",ACY,"Atlantic City, NJ"
5103,305,LF,SBA,"Santa Barbara, CA",MCC,"Sacramento, CA"
5104,305,04Q,LBE,"Latrobe, PA",HPN,"White Plains, NY"
5105,305,04Q,HPN,"White Plains, NY",LBE,"Latrobe, PA"
5106,305,AN,BZN,"Bozeman, MT",CPR,"Casper, WY"
5107,305,04Q,B21,"Carrabassett, ME",DXR,"Danbury, CT"
5108,305,04Q,DXR,"Danbury, CT",B21,"Carrabassett, ME"
5109,305,MQ,ROA,"Roanoke, VA",CHS,"Charleston, SC"
5110,305,09Q,CPR,"Casper, WY",BZN,"Bozeman, MT"
5111,305,3EQ,TKF,"Truckee, CA",SMX,"Santa Maria, CA"
5112,306,YX,DTW,"Detroit, MI",SDF,"Louisville, KY"
5113,306,YX,SDF,"Louisville, KY",DTW,"Detroit, MI"
5114,306,OO,DTW,"Detroit, MI",ESC,"Escanaba, MI"
5115,306,OO,ESC,"Escanaba, MI",DTW,"Detroit, MI"
5116,306,FX,ATL,"Atlanta, GA",GSO,"Greensboro/High Point, NC"
5117,306,OO,GSO,"Greensboro/High Point, NC",ATL,"Atlanta, GA"
5118,306,WN,DSM,"Des Moines, IA",MDW,"Chicago, IL"
5119,306,3EQ,PHX,"Phoenix, AZ",CLD,"Carlsbad, CA"
5120,306,3EQ,CLD,"Carlsbad, CA",PHX,"Phoenix, AZ"
5121,306,OO,APN,"Alpena, MI",ORD,"Chicago, IL"
5122,306,LF,LRU,"Las Cruces, NM",PHX,"Phoenix, AZ"
5123,306,V8,KVC,"King Cove, AK",DLG,"Dillingham, AK"
5124,307,WN,CLE,"Cleveland, OH",MDW,"Chicago, IL"
5125,307,WN,MDW,"Chicago, IL",CLE,"Cleveland, OH"
5126,307,09Q,MSY,"New Orleans, LA",TUP,"Tupelo, MS"
5127,307,AX,GSP,"Greer, SC",CHO,"Charlottesville, VA"
5128,307,7S,CHU,"Chuathbaluk, AK",ANC,"Anchorage, AK"
5129,307,OH,CRW,"Charleston/Dunbar, WV",FLO,"Florence, SC"
5130,308,YX,IAH,"Houston, TX",BRO,"Brownsville, TX"
5131,308,YX,BRO,"Brownsville, TX",IAH,"Houston, TX"
5132,308,AS,LAX,"Los Angeles, CA",SJC,"San Jose, CA"
5133,308,AS,SJC,"San Jose, CA",LAX,"Los Angeles, CA"
5134,308,G7,CVG,"Cincinnati, OH",STL,"St. Louis, MO"
5135,308,G7,STL,"St. Louis, MO",CVG,"Cincinnati, OH"
5136,308,KO,PSG,"Petersburg, AK",YAK,"Yakutat, AK"
5137,308,FX,PQI,"Presque Isle/Houlton, ME",MHT,"Manchester, NH"
5138,308,F9,OKC,"Oklahoma City, OK",LIT,"Little Rock, AR"
5139,308,DL,GTR,"Columbus, MS",TYS,"Knoxville, TN"
5140,308,09Q,LBE,"Latrobe, PA",TRI,"Bristol/Johnson City/Kingsport, TN"
5141,308,LF,CLT,"Charlotte, NC",MNZ,"Manassas, VA"
5142,308,09Q,SDF,"Louisville, KY",CKB,"Clarksburg/Fairmont, WV"
5143,308,DL,TYS,"Knoxville, TN",GTR,"Columbus, MS"
5144,308,C5,ORF,"Norfolk, VA",AVP,"Scranton/Wilkes-Barre, PA"
5145,308,WN,LIT,"Little Rock, AR",OKC,"Oklahoma City, OK"
5146,309,OO,MAF,"Midland/Odessa, TX",DFW,"Dallas/Fort Worth, TX"
5147,309,09Q,ACY,"Atlantic City, NJ",PIT,"Pittsburgh, PA"
5148,309,09Q,PIT,"Pittsburgh, PA",ACY,"Atlantic City, NJ"
5149,309,YV,DFW,"Dallas/Fort Worth, TX",MAF,"Midland/Odessa, TX"
5150,309,2LQ,RSW,"Fort Myers, FL",TLH,"Tallahassee, FL"
5151,309,KO,DLG,"Dillingham, AK",CDB,"Cold Bay, AK"
5152,309,KO,CDB,"Cold Bay, AK",DLG,"Dillingham, AK"
5153,309,G4,PIA,"Peoria, IL",SGF,"Springfield, MO"
5154,309,OH,TLH,"Tallahassee, FL",CAE,"Columbia, SC"
5155,309,7S,BKC,"Buckland, AK",ANI,"Aniak, AK"
5156,310,YX,CLE,"Cleveland, OH",DCA,"Washington, DC"
5157,310,YX,DCA,"Washington, DC",CLE,"Cleveland, OH"
5158,310,GL,MSN,"Madison, WI",BMG,"Bloomington, IN"
5159,310,LF,SBA,"Santa Barbara, CA",SMF,"Sacramento, CA"
5160,310,LF,SMF,"Sacramento, CA",SBA,"Santa Barbara, CA"
5161,310,G4,SMX,"Santa Maria, CA",LAS,"Las Vegas, NV"
5162,310,G4,LAS,"Las Vegas, NV",SMX,"Santa Maria, CA"
5163,310,DL,BMG,"Bloomington, IN",MSN,"Madison, WI"
5164,310,V8,SCM,"Scammon Bay, AK",DLG,"Dillingham, AK"
5165,310,V8,SDP,"Sandpoint, AK",KNW,"New Stuyahok, AK"
5166,310,V8,DLG,"Dillingham, AK",SCM,"Scammon Bay, AK"
5167,310,V8,KNW,"New Stuyahok, AK",SDP,"Sandpoint, AK"
5168,310,27Q,AGC,"Pittsburgh, PA",TEB,"Teterboro, NJ"
5169,310,27Q,TEB,"Teterboro, NJ",AGC,"Pittsburgh, PA"
5170,310,09Q,FAT,"Fresno, CA",IFP,"Bullhead City, AZ"
5171,310,09Q,IFP,"Bullhead City, AZ",FAT,"Fresno, CA"
5172,310,AMQ,YIP,"Detroit, MI",SCE,"State College, PA"
5173,310,AMQ,SCE,"State College, PA",YIP,"Detroit, MI"
5174,310,OO,HLN,"Helena, MT",TWF,"Twin Falls, ID"
5175,311,9E,DTW,"Detroit, MI",MSN,"Madison, WI"
5176,311,9E,MSN,"Madison, WI",DTW,"Detroit, MI"
5177,311,EV,BTR,"Baton Rouge, LA",CLL,"College Station/Bryan, TX"
5178,311,PT,ROA,"Roanoke, VA",PHL,"Philadelphia, PA"
5179,311,PT,PHL,"Philadelphia, PA",ROA,"Roanoke, VA"
5180,311,PT,ILM,"Wilmington, NC",SBY,"Salisbury, MD"
5181,311,H6,BRW,"Barrow, AK",BTI,"Barter Island, AK"
5182,311,H6,BTI,"Barter Island, AK",BRW,"Barrow, AK"
5183,311,09Q,CLL,"College Station/Bryan, TX",BTR,"Baton Rouge, LA"
5184,311,OH,CAK,"Akron, OH",TRI,"Bristol/Johnson City/Kingsport, TN"
5185,311,FX,DSM,"Des Moines, IA",MKE,"Milwaukee, WI"
5186,311,YX,HHH,"Hilton Head, SC",TYS,"Knoxville, TN"
5187,312,AN,HHR,"Hawthorne, CA",SJC,"San Jose, CA"
5188,312,AN,SJC,"San Jose, CA",HHR,"Hawthorne, CA"
5189,312,MQ,AMA,"Amarillo, TX",DFW,"Dallas/Fort Worth, TX"
5190,312,MQ,DFW,"Dallas/Fort Worth, TX",AMA,"Amarillo, TX"
5191,312,09Q,MFR,"Medford, OR",YKM,"Yakima, WA"
5192,312,5X,LFT,"Lafayette, LA",LIT,"Little Rock, AR"
5193,313,OO,DEN,"Denver, CO",GCC,"Gillette, WY"
5194,313,OO,GCC,"Gillette, WY",DEN,"Denver, CO"
5195,313,PT,BDL,"Hartford, CT",DCA,"Washington, DC"
5196,313,PT,DCA,"Washington, DC",BDL,"Hartford, CT"
5197,313,3EQ,HWD,"Hayward, CA",VNY,"Van Nuys, CA"
5198,313,09Q,AZA,"Phoenix, AZ",ABQ,"Albuquerque, NM"
5199,313,09Q,CMH,"Columbus, OH",GSO,"Greensboro/High Point, NC"
5200,313,04Q,RKD,"Rockland, ME",HPN,"White Plains, NY"
5201,313,04Q,HPN,"White Plains, NY",RKD,"Rockland, ME"
5202,313,04Q,HPN,"White Plains, NY",RIC,"Richmond, VA"
5203,313,04Q,RIC,"Richmond, VA",HPN,"White Plains, NY"
5204,313,09Q,GSO,"Greensboro/High Point, NC",CMH,"Columbus, OH"
5205,314,8E,BRW,"Barrow, AK",PHO,"Point Hope, AK"
5206,314,8E,PHO,"Point Hope, AK",BRW,"Barrow, AK"
5207,314,OO,FAT,"Fresno, CA",SAN,"San Diego, CA"
5208,314,OO,SAN,"San Diego, CA",FAT,"Fresno, CA"
5209,314,LF,LAS,"Las Vegas, NV",SBP,"San Luis Obispo, CA"
5210,314,LF,SBP,"San Luis Obispo, CA",LAS,"Las Vegas, NV"
5211,314,WN,BWI,"Baltimore, MD",CLE,"Cleveland, OH"
5212,314,WN,CLE,"Cleveland, OH",BWI,"Baltimore, MD"
5213,314,04Q,BUF,"Buffalo, NY",FRG,"East Farmingdale, NY"
5214,314,04Q,FRG,"East Farmingdale, NY",BUF,"Buffalo, NY"
5215,314,27Q,RME,"Rome, NY",DCA,"Washington, DC"
5216,314,27Q,DCA,"Washington, DC",RME,"Rome, NY"
5217,314,8E,WTK,"Noatak, AK",KOT,"Kotlik, AK"
5218,315,AX,ORD,"Chicago, IL",COU,"Columbia, MO"
5219,315,AX,COU,"Columbia, MO",ORD,"Chicago, IL"
5220,315,EV,CLE,"Cleveland, OH",ORD,"Chicago, IL"
5221,315,EV,ORD,"Chicago, IL",CLE,"Cleveland, OH"
5222,315,OO,LAX,"Los Angeles, CA",SCK,"Stockton, CA"
5223,315,OO,SCK,"Stockton, CA",LAX,"Los Angeles, CA"
5224,315,H6,GAL,"Galena, AK",BET,"Bethel, AK"
5225,315,H6,BET,"Bethel, AK",GAL,"Galena, AK"
5226,315,09Q,PGV,"Greenville, NC",PHL,"Philadelphia, PA"
5227,315,09Q,PHL,"Philadelphia, PA",PGV,"Greenville, NC"
5228,315,04Q,AGC,"Pittsburgh, PA",SWF,"Newburgh/Poughkeepsie, NY"
5229,315,04Q,SWF,"Newburgh/Poughkeepsie, NY",AGC,"Pittsburgh, PA"
5230,315,3EQ,NUQ,"Mountain View, CA",LAX,"Los Angeles, CA"
5231,315,04Q,BLM,"Belmar/Farmingdale, NJ",N7C,"Ahoskie, NC"
5232,315,04Q,N7C,"Ahoskie, NC",BLM,"Belmar/Farmingdale, NJ"
5233,315,UA,MDW,"Chicago, IL",BKL,"Cleveland, OH"
5234,316,YX,IAH,"Houston, TX",MFE,"Mission/McAllen/Edinburg, TX"
5235,316,YX,MFE,"Mission/McAllen/Edinburg, TX",IAH,"Houston, TX"
5236,316,AN,BUR,"Burbank, CA",SQL,"San Carlos, CA"
5237,316,FX,AFW,"Dallas/Fort Worth, TX",LIT,"Little Rock, AR"
5238,316,GFQ,SDF,"Louisville, KY",ANB,"Anniston, AL"
5239,316,OH,EWN,"New Bern/Morehead/Beaufort, NC",TRI,"Bristol/Johnson City/Kingsport, TN"
5240,316,FX,MHT,"Manchester, NH",ROC,"Rochester, NY"
5241,317,9E,MYR,"Myrtle Beach, SC",ATL,"Atlanta, GA"
5242,317,9E,ATL,"Atlanta, GA",MYR,"Myrtle Beach, SC"
5243,317,5X,BDL,"Hartford, CT",BUF,"Buffalo, NY"
5244,317,WN,STL,"St. Louis, MO",MKE,"Milwaukee, WI"
5245,317,WN,MKE,"Milwaukee, WI",STL,"St. Louis, MO"
5246,317,09Q,GSP,"Greer, SC",CVG,"Cincinnati, OH"
5247,317,YV,FSD,"Sioux Falls, SD",RAP,"Rapid City, SD"
5248,317,EV,SYR,"Syracuse, NY",CLE,"Cleveland, OH"
5249,317,DL,MCO,"Orlando, FL",CHS,"Charleston, SC"
5250,317,EM,RAP,"Rapid City, SD",FSD,"Sioux Falls, SD"
5251,317,G4,SKF,"San Antonio, TX",SPS,"Wichita Falls, TX"
5252,317,FX,RDU,"Raleigh/Durham, NC",MDT,"Harrisburg, PA"
5253,317,B6,CHS,"Charleston, SC",MCO,"Orlando, FL"
5254,317,AA,MDT,"Harrisburg, PA",RDU,"Raleigh/Durham, NC"
5255,318,9S,CVG,"Cincinnati, OH",MKE,"Milwaukee, WI"
5256,318,9S,MKE,"Milwaukee, WI",CVG,"Cincinnati, OH"
5257,318,KO,ANC,"Anchorage, AK",ANI,"Aniak, AK"
5258,318,1TQ,ITO,"Hilo, HI",LIH,"Lihue, HI"
5259,318,7H,ANI,"Aniak, AK",ANC,"Anchorage, AK"
5260,318,FX,MCO,"Orlando, FL",DHN,"Dothan, AL"
5261,318,1TQ,LIH,"Lihue, HI",ITO,"Hilo, HI"
5262,318,5Y,CVG,"Cincinnati, OH",RFD,"Rockford, IL"
5263,318,5Y,RFD,"Rockford, IL",CVG,"Cincinnati, OH"
5264,318,LF,MQY,"Smyrna, TN",CLT,"Charlotte, NC"
5265,318,OH,ALB,"Albany, NY",DCA,"Washington, DC"
5266,318,OH,DCA,"Washington, DC",ALB,"Albany, NY"
5267,318,EV,LCH,"Lake Charles, LA",SAT,"San Antonio, TX"
5268,318,09Q,MEM,"Memphis, TN",BTR,"Baton Rouge, LA"
5269,318,09Q,BTR,"Baton Rouge, LA",MEM,"Memphis, TN"
5270,318,LF,CLT,"Charlotte, NC",MQY,"Smyrna, TN"
5271,318,OO,EGE,"Eagle, CO",ABQ,"Albuquerque, NM"
5272,318,OH,HPN,"White Plains, NY",ORF,"Norfolk, VA"
5273,319,C5,EWR,"Newark, NJ",PIT,"Pittsburgh, PA"
5274,319,C5,PIT,"Pittsburgh, PA",EWR,"Newark, NJ"
5275,319,B6,JAX,"Jacksonville, FL",FLL,"Fort Lauderdale, FL"
5276,319,B6,FLL,"Fort Lauderdale, FL",JAX,"Jacksonville, FL"
5277,319,WN,MAF,"Midland/Odessa, TX",DAL,"Dallas, TX"
5278,319,WN,DAL,"Dallas, TX",MAF,"Midland/Odessa, TX"
5279,319,09Q,LBB,"Lubbock, TX",SWO,"Stillwater, OK"
5280,319,09Q,SWO,"Stillwater, OK",LBB,"Lubbock, TX"
5281,319,KO,CDB,"Cold Bay, AK",SNP,"St. Paul, AK"
5282,319,EV,GRR,"Grand Rapids, MI",PIT,"Pittsburgh, PA"
5283,319,OH,DCA,"Washington, DC",ILM,"Wilmington, NC"
5284,319,OH,ILM,"Wilmington, NC",DCA,"Washington, DC"
5285,319,GV,SNP,"St. Paul, AK",CDB,"Cold Bay, AK"
5286,319,I4,GAL,"Galena, AK",WWA,"Wasilla, AK"
5287,319,I4,WWA,"Wasilla, AK",GAL,"Galena, AK"
5288,320,5X,MEM,"Memphis, TN",SDF,"Louisville, KY"
5289,320,5X,SDF,"Louisville, KY",MEM,"Memphis, TN"
5290,320,OO,SLC,"Salt Lake City, UT",CPR,"Casper, WY"
5291,320,OO,CPR,"Casper, WY",SLC,"Salt Lake City, UT"
5292,320,5Y,VQQ,"Jacksonville, FL",MIA,"Miami, FL"
5293,320,NC,OME,"Nome, AK",MCG,"McGrath, AK"
5294,320,ZW,BNA,"Nashville, TN",CRW,"Charleston/Dunbar, WV"
5295,320,5Y,MIA,"Miami, FL",VQQ,"Jacksonville, FL"
5296,320,3EQ,SFO,"San Francisco, CA",VNY,"Van Nuys, CA"
5297,320,3EQ,VNY,"Van Nuys, CA",SFO,"San Francisco, CA"
5298,320,3EQ,OAK,"Oakland, CA",VNY,"Van Nuys, CA"
5299,320,3EQ,VNY,"Van Nuys, CA",OAK,"Oakland, CA"
5300,321,5X,ATL,"Atlanta, GA",SDF,"Louisville, KY"
5301,321,5X,SDF,"Louisville, KY",ATL,"Atlanta, GA"
5302,321,9X,HRO,"Harrison, AR",DFW,"Dallas/Fort Worth, TX"
5303,321,9X,DFW,"Dallas/Fort Worth, TX",HRO,"Harrison, AR"
5304,321,5X,BHM,"Birmingham, AL",MSY,"New Orleans, LA"
5305,321,5X,MSY,"New Orleans, LA",BHM,"Birmingham, AL"
5306,321,5X,ROA,"Roanoke, VA",SDF,"Louisville, KY"
5307,321,ZW,IND,"Indianapolis, IN",CID,"Cedar Rapids/Iowa City, IA"
5308,321,GL,CID,"Cedar Rapids/Iowa City, IA",IND,"Indianapolis, IN"
5309,321,LF,STL,"St. Louis, MO",TUP,"Tupelo, MS"
5310,321,L2,UTO,"Utopia, AK",SCC,"Deadhorse, AK"
5311,321,EM,ICT,"Wichita, KS",AFW,"Dallas/Fort Worth, TX"
5312,321,EM,AFW,"Dallas/Fort Worth, TX",ICT,"Wichita, KS"
5313,321,5X,SDF,"Louisville, KY",ROA,"Roanoke, VA"
5314,321,FX,ABQ,"Albuquerque, NM",TUS,"Tucson, AZ"
5315,321,WN,TUS,"Tucson, AZ",ABQ,"Albuquerque, NM"
5316,321,SY,MKE,"Milwaukee, WI",LUK,"Cincinnati, OH"
5317,321,SY,LUK,"Cincinnati, OH",MKE,"Milwaukee, WI"
5318,322,YX,IAD,"Washington, DC",CLT,"Charlotte, NC"
5319,322,YV,CLT,"Charlotte, NC",IAD,"Washington, DC"
5320,322,LF,TCL,"Tuscaloosa, AL",GMU,"Greenville, SC"
5321,322,G4,RAP,"Rapid City, SD",GRI,"Grand Island, NE"
5322,322,04Q,HPN,"White Plains, NY",PA6,"Pittsburgh, PA"
5323,322,04Q,PA6,"Pittsburgh, PA",HPN,"White Plains, NY"
5324,323,5X,LAN,"Lansing, MI",SDF,"Louisville, KY"
5325,323,5X,SDF,"Louisville, KY",LAN,"Lansing, MI"
5326,323,EV,ORD,"Chicago, IL",LEX,"Lexington, KY"
5327,323,EV,LEX,"Lexington, KY",ORD,"Chicago, IL"
5328,323,LF,BKW,"Beckley, WV",MQY,"Smyrna, TN"
5329,323,H6,ATK,"Atqasuk, AK",BTI,"Barter Island, AK"
5330,323,5X,BHM,"Birmingham, AL",SDF,"Louisville, KY"
5331,323,5X,SDF,"Louisville, KY",BHM,"Birmingham, AL"
5332,323,WN,AMA,"Amarillo, TX",DAL,"Dallas, TX"
5333,323,WN,DAL,"Dallas, TX",AMA,"Amarillo, TX"
5334,323,WN,DCA,"Washington, DC",CMH,"Columbus, OH"
5335,323,WN,CMH,"Columbus, OH",DCA,"Washington, DC"
5336,323,ZW,IAD,"Washington, DC",ILM,"Wilmington, NC"
5337,323,ZW,ILM,"Wilmington, NC",IAD,"Washington, DC"
5338,323,09Q,BUF,"Buffalo, NY",ACY,"Atlantic City, NJ"
5339,323,09Q,ACY,"Atlantic City, NJ",BUF,"Buffalo, NY"
5340,323,3EQ,TN8,"Nashville, TN",JAN,"Jackson/Vicksburg, MS"
5341,323,H6,BTI,"Barter Island, AK",ATK,"Atqasuk, AK"
5342,323,8V,FAI,"Fairbanks, AK",ABL,"Ambler, AK"
5343,323,8V,ABL,"Ambler, AK",FAI,"Fairbanks, AK"
5344,324,B6,SJC,"San Jose, CA",LGB,"Long Beach, CA"
5345,324,B6,LGB,"Long Beach, CA",SJC,"San Jose, CA"
5346,324,SY,GPT,"Gulfport/Biloxi, MS",MEM,"Memphis, TN"
5347,324,SY,MEM,"Memphis, TN",GPT,"Gulfport/Biloxi, MS"
5348,324,FX,MEM,"Memphis, TN",BFM,"Mobile, AL"
5349,324,FX,BFM,"Mobile, AL",MEM,"Memphis, TN"
5350,324,09Q,COU,"Columbia, MO",IND,"Indianapolis, IN"
5351,324,09Q,SAN,"San Diego, CA",AZA,"Phoenix, AZ"
5352,324,09Q,AZA,"Phoenix, AZ",SAN,"San Diego, CA"
5353,324,04Q,HPN,"White Plains, NY",CHO,"Charlottesville, VA"
5354,324,04Q,CHO,"Charlottesville, VA",HPN,"White Plains, NY"
5355,325,5X,ONT,"Ontario, CA",PHX,"Phoenix, AZ"
5356,325,C5,IAD,"Washington, DC",ALB,"Albany, NY"
5357,325,C5,ALB,"Albany, NY",IAD,"Washington, DC"
5358,325,EV,MFE,"Mission/McAllen/Edinburg, TX",CLL,"College Station/Bryan, TX"
5359,325,ABX,PHX,"Phoenix, AZ",ONT,"Ontario, CA"
5360,325,WN,OAK,"Oakland, CA",BUR,"Burbank, CA"
5361,325,WN,BUR,"Burbank, CA",OAK,"Oakland, CA"
5362,325,09Q,ELP,"El Paso, TX",AZA,"Phoenix, AZ"
5363,325,09Q,AZA,"Phoenix, AZ",ELP,"El Paso, TX"
5364,325,09Q,IND,"Indianapolis, IN",CKB,"Clarksburg/Fairmont, WV"
5365,325,LF,PIT,"Pittsburgh, PA",TEB,"Teterboro, NJ"
5366,325,LF,TEB,"Teterboro, NJ",PIT,"Pittsburgh, PA"
5367,325,09Q,CKB,"Clarksburg/Fairmont, WV",IND,"Indianapolis, IN"
5368,325,04Q,HPN,"White Plains, NY",VA8,"Richmond, VA"
5369,325,04Q,VA8,"Richmond, VA",HPN,"White Plains, NY"
5370,325,MQ,TUL,"Tulsa, OK",ACT,"Waco, TX"
5371,325,OH,BHM,"Birmingham, AL",CAE,"Columbia, SC"
5372,325,U7,GRR,"Grand Rapids, MI",SDF,"Louisville, KY"
5373,326,YV,IAD,"Washington, DC",BDL,"Hartford, CT"
5374,326,YV,BDL,"Hartford, CT",IAD,"Washington, DC"
5375,326,4W,KAL,"Kaltag, AK",FAI,"Fairbanks, AK"
